Quelle est la capitale de la France?,Paris,Lyon,Marseille,Lille,1,Géographie
Dans quel jeu-vidéo le personnage Master Chief est-il apparu pour la première fois?,Halo: Combat Evolved,Gears of War,Call of Duty: Modern Warfare,Mass Effect,4,Jeux-vidéos
Quel jeu-vidéo est souvent considéré comme le meilleur de tous les temps?,The Legend of Zelda: Ocarina of Time,Super Mario 64,Final Fantasy VII,The Last of Us,5,Jeux-vidéos
Quelle franchise de jeux-vidéo est célèbre pour son mode multijoueur en ligne?,Call of Duty,Halo,Grand Theft Auto,Fortnite,4,Jeux-vidéos
Quel est le nom du célèbre plombier de Nintendo?,Mario,Luigi,Yoshi,Bowser,2,Jeux-vidéos
Quelle est la première console de jeux-vidéo de Sony?,PlayStation,PlayStation 2,PlayStation 3,PlayStation 4,3,Jeux-vidéos
Dans quel jeu-vidéo Sonic the Hedgehog apparaît-il pour la première fois?,Sonic the Hedgehog,Sonic & Knuckles,Sonic CD,Sonic the Hedgehog 2,3,Jeux-vidéos
Quel est le nom de la mascotte de Sega?,Sonic the Hedgehog,Alex Kidd,Tails,Knuckles,2,Jeux-vidéos
Dans quel jeu-vidéo le personnage Kratos apparaît-il?,God of War,Assassin's Creed,The Witcher,Uncharted,3,Jeux-vidéos
Quel jeu-vidéo a popularisé le genre Battle Royale?,PlayerUnknown's Battlegrounds (PUBG),Fortnite,Apex Legends,Call of Duty: Warzone,4,Jeux-vidéos
Quel est le nom du personnage principal du jeu-vidéo Assassin's Creed?,Ezio Auditore,Altair Ibn-La'Ahad,Edward Kenway,Connor Kenway,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Lara Croft apparaît-il pour la première fois?,Tomb Raider,Uncharted,Resident Evil,Metal Gear Solid,3,Jeux-vidéos
Quelle est la franchise de jeux-vidéo la plus vendue de tous les temps?,Minecraft,Tetris,Grand Theft Auto,Pokémon,4,Jeux-vidéos
Quel jeu-vidéo est célèbre pour ses blocs de construction et son mode créatif?,Minecraft,Fortnite,Roblox,The Sims,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Samus Aran apparaît-il pour la première fois?,Metroid,Super Mario Bros,Donkey Kong,The Legend of Zelda,4,Jeux-vidéos
Quel est le nom de la mascotte de Nintendo?,Mario,Link,Donkey Kong,Sonic,2,Jeux-vidéos
Dans quel jeu-vidéo le personnage Ellie apparaît-il?,The Last of Us,Final Fantasy VII,Resident Evil,Uncharted,3,Jeux-vidéos
Quelle franchise de jeux-vidéo est célèbre pour son monde ouvert et ses possibilités de liberté?,Grand Theft Auto,The Elder Scrolls,Assassin's Creed,Metal Gear Solid,4,Jeux-vidéos
Dans quel jeu-vidéo le personnage Mega Man apparaît-il pour la première fois?,Mega Man,Mega Man X,Mega Man Legends,Mega Man Battle Network,3,Jeux-vidéos
Quel est le nom du personnage principal du jeu-vidéo Metal Gear Solid?,Solid Snake,Big Boss,Raiden,Revolver Ocelot,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Nathan Drake apparaît-il?,Uncharted,The Last of Us,Tomb Raider,Assassin's Creed,3,Jeux-vidéos
Quelle est la première console de jeux-vidéo de Microsoft?,Xbox,Xbox 360,Xbox One,Xbox Series X,3,Jeux-vidéos
Quel jeu-vidéo est célèbre pour son mode de jeu en ligne massivement multijoueur?,World of Warcraft,Final Fantasy XIV,The Elder Scrolls Online,Guild Wars 2,4,Jeux-vidéos
Dans quel jeu-vidéo le personnage Marcus Fenix apparaît-il?,Gears of War,Halo,Call of Duty: Modern Warfare,BioShock,3,Jeux-vidéos
Quelle est la franchise de jeux-vidéo basée sur des blocs et des créatures à capturer?,Pokémon,Minecraft,Super Mario Bros,The Legend of Zelda,3,Jeux-vidéos
Quel jeu-vidéo est célèbre pour son mode de jeu en ligne massivement multijoueur et son univers de science-fiction?,Destiny,Overwatch,League of Legends,Counter-Strike: Global Offensive,4,Jeux-vidéos
Quel est le nom du personnage principal du jeu-vidéo Final Fantasy VII?,Cloud Strife,Sephiroth,Tifa Lockhart,Aerith Gainsborough,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Donkey Kong apparaît-il pour la première fois?,Donkey Kong,Super Mario Bros,The Legend of Zelda,Metroid,3,Jeux-vidéos
Quelle est la franchise de jeux-vidéo basée sur des voitures et des courses?,Mario Kart,Gran Turismo,Need for Speed,Burnout,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Ezio Auditore apparaît-il?,Assassin's Creed II,Assassin's Creed,Assassin's Creed: Brotherhood,Assassin's Creed: Revelations,3,Jeux-vidéos
Quel est le nom du personnage principal du jeu-vidéo The Witcher?,Geralt of Rivia,Triss Merigold,Yennefer of Vengerberg,Ciri,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Solid Snake apparaît-il pour la première fois?,Metal Gear,Metal Gear Solid,Metal Gear Solid 2: Sons of Liberty,Metal Gear Solid 3: Snake Eater,3,Jeux-vidéos
Quelle est la première console de jeux-vidéo de Nintendo?,Nintendo Entertainment System (NES),Super Nintendo Entertainment System (SNES),Nintendo 64,Nintendo GameCube,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Sonic the Hedgehog a-t-il été présenté en tant que rival de Mario?,Sonic the Hedgehog,Sonic the Hedgehog 2,Sonic & Knuckles,Sonic CD,3,Jeux-vidéos
Quel est le nom du personnage principal du jeu-vidéo Uncharted?,Nathan Drake,Samuel Drake,Elena Fisher,Victor Sullivan,3,Jeux-vidéos
Quelle franchise de jeux-vidéo est célèbre pour ses combats de monstres et sa capture de créatures?,Pokémon,Final Fantasy,Monster Hunter,Dragon Quest,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Joel apparaît-il?,The Last of Us,BioShock,Red Dead Redemption,God of War,3,Jeux-vidéos
Quel est le nom de la mascotte de Capcom?,Mega Man,Ryu,Dante,Chris Redfield,2,Jeux-vidéos
Dans quel jeu-vidéo le personnage Link apparaît-il pour la première fois?,The Legend of Zelda,Super Mario Bros,Donkey Kong,Metroid,3,Jeux-vidéos
Quelle est la première console de jeux-vidéo portable de Nintendo?,Game Boy,Game Boy Color,Game Boy Advance,Nintendo DS,3,Jeux-vidéos
Quel jeu-vidéo est célèbre pour son mode de jeu en ligne massivement multijoueur et son univers fantastique?,World of Warcraft,League of Legends,Final Fantasy XIV,The Elder Scrolls Online,4,Jeux-vidéos
Quel est le nom du personnage principal du jeu-vidéo BioShock?,Jack,Andrew Ryan,Elizabeth,Booker DeWitt,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Mario apparaît-il pour la première fois en tant que protagoniste?,Donkey Kong,Super Mario Bros,The Legend of Zelda,Metroid,3,Jeux-vidéos
Quelle est la franchise de jeux-vidéo basée sur des combats de voitures avec des power-ups?,Mario Kart,Gran Turismo,Need for Speed,Burnout,3,Jeux-vidéos
Dans quel jeu-vidéo le personnage Kratos est-il le Dieu de la Guerre?,God of War,Assassin's Creed,The Witcher,Uncharted,3,Jeux-vidéos
Quelle est la console de jeux-vidéo portable la plus vendue de tous les temps?,Nintendo DS,Game Boy,PlayStation Portable (PSP),Game Boy Advance,4,Jeux-vidéos
Dans quel jeu-vidéo le personnage Samus Aran est-il une chasseuse de primes intergalactique?,Metroid,Super Mario Bros,Donkey Kong,The Legend of Zelda,4,Jeux-vidéos
Quel est le plus grand océan du monde?,Océan Pacifique,Océan Atlantique,Océan Indien,Océan Arctique,2,Géographie
Quel est le plus haut sommet du monde?,Mont Everest,K2,Kangchenjunga,Lhotse,3,Géographie
Quelle est la plus grande île du monde?,Groenland,Nouvelle-Guinée,Bornéo,Madagascar,2,Géographie
Quel est le plus grand désert du monde?,Désert du Sahara,Désert du Gobi,Désert d'Arabie,Désert du Kalahari,2,Géographie
Quelle est la capitale de la France?,Paris,Lyon,Marseille,Bordeaux,1,Géographie
Quel est le plus grand fleuve du monde?,Fleuve Amazone,Fleuve Nil,Fleuve Mississippi,Fleuve Yangtsé,3,Géographie
Quelle est la plus grande chaîne de montagnes du monde?,Himalaya,Andes,Rocheuses,Alpes,2,Géographie
Quel est le plus grand pays d'Amérique du Sud?,Brésil,Argentine,Pérou,Colombie,1,Géographie
Quel est le pays le plus peuplé du monde?,Chine,Inde,États-Unis,Indonésie,2,Géographie
Quelle est la plus grande ville du monde en termes de population?,Tokyo,Déhli,Shanghai,Mexico,1,Géographie
Quel est le plus grand lac du monde?,Mer Caspienne,Lac Supérieur,Lac Victoria,Lac Baïkal,1,Géographie
Quel est le pays le plus grand d'Europe?,Russie,Ukraine,France,Espagne,1,Géographie
Dans quel pays se trouve la Grande Muraille?,Chine,Japon,Corée du Sud,Vietnam,1,Géographie
Quel est le plus grand archipel du monde?,Indonésie,Philippines,Maldives,Îles Fidji,2,Géographie
Quel est le pays le plus petit du monde?,Vatican,Monaco,Nauru,Tuvalu,1,Géographie
Quel est le pays le plus vaste d'Afrique?,Algérie,République démocratique du Congo,Soudan,Nigeria,1,Géographie
Dans quel pays se trouve la ville de Marrakech?,Maroc,Tunisie,Algérie,Égypte,1,Géographie
Quel est le pays le plus peuplé d'Europe?,Russie,Allemagne,Royaume-Uni,France,1,Géographie
Dans quel pays se trouve le mont Kilimandjaro?,Tanzanie,Kenya,Ouganda,Rwanda,1,Géographie
Quel est le pays le plus grand d'Amérique du Nord?,Canada,États-Unis,Mexique,Cuba,1,Géographie
Quelle est la plus haute cascade du monde?,Salto Angel (Venezuela),Chutes d'Iguaçu (Brésil/Argentine),Chutes Victoria (Zimbabwe/Zambie),Yosemite Falls (États-Unis),1,Géographie
Dans quel pays se trouve la ville de Pékin?,Chine,Japon,Corée du Sud,Vietnam,1,Géographie
Quel est le plus grand lac salé du monde?,Mer Morte,Grand Lac Salé,Mar Chiquita,Lac Assal,2,Géographie
Dans quel pays se trouve la ville de Cuzco?,Pérou,Bolivie,Équateur,Colombie,1,Géographie
Quel est le pays le plus vaste d'Amérique du Sud?,Brésil,Argentine,Pérou,Colombie,1,Géographie
Quelle est la plus grande ville d'Inde?,Mumbai (Bombay),Delhi (Déhli),Kolkata (Calcutta),Chennai (Madras),1,Géographie
Dans quel pays se trouve la ville de Rome?,Italie,Grèce,France,Espagne,1,Géographie
Quel est le pays le plus petit d'Amérique centrale?,El Salvador,Belize,Honduras,Costa Rica,1,Géographie
Quelle est la plus grande ville du Brésil?,São Paulo,Rio de Janeiro,Brasília,Salvador,1,Géographie
Quel est le plus grand pays du monde en termes de superficie?,Russie,Canada,Chine,États-Unis,1,Géographie
Dans quel pays se trouve la ville de Tokyo?,Japon,Chine,Corée du Sud,Thaïlande,1,Géographie
Quelle est la plus haute montagne d'Europe?,Mont Elbrouz (Russie),Mont Blanc (France/Italie),Mont Etna (Italie),Mont Ararat (Turquie),2,Géographie
Dans quel pays se trouve la ville de Sydney?,Australie,Nouvelle-Zélande,Indonésie,Fidji,1,Géographie
Quel est le plus grand pays d'Afrique du Nord?,Algérie,Maroc,Tunisie,Libye,1,Géographie
Dans quel pays se trouve le canal de Panama?,Panama,Costa Rica,Colombie,Nicaragua,1,Géographie
Quelle est la plus haute montagne du monde hors de l'Himalaya?,Mont McKinley (États-Unis),Mont Kilimandjaro (Tanzanie),Mont Aconcagua (Argentine),Mont Denali (États-Unis),1,Géographie
Dans quel pays se trouve la ville de Lima?,Pérou,Bolivie,Chili,Équateur,1,Géographie
Quel est le pays le plus peuplé d'Afrique?,Nigeria,Éthiopie,Égypte,Afrique du Sud,1,Géographie
Quelle est la plus haute montagne d'Amérique du Sud?,Mont Aconcagua (Argentine),Mont Chimborazo (Équateur),Mont Huascarán (Pérou),Mont Ojos del Salado (Chili/Argentine),1,Géographie
Dans quel pays se trouve la ville de Bangkok?,Thaïlande,Vietnam,Malaisie,Indonésie,1,Géographie
Quel est le plus grand pays d'Océanie?,Australie,Papouasie-Nouvelle-Guinée,Nouvelle-Zélande,Fidji,1,Géographie
Dans quel pays se trouve la ville de Nairobi?,Kenya,Tanzanie,Ouganda,Rwanda,1,Géographie
Quelle est la plus grande île du continent africain?,Madagascar,Seychelles,Maurice,Zanzibar,1,Géographie
Dans quel pays se trouve la ville de Buenos Aires?,Argentine,Brésil,Uruguay,Paraguay,1,Géographie
Quel est le pays le plus petit du continent africain?,Seychelles,Djibouti,Gambie,Comores,1,Géographie
Quelle est la plus grande ville des États-Unis?,New York,Los Angeles,Chicago,Houston,1,Géographie
Dans quel pays se trouve la ville de Mexico?,Mexique,Guatémala,Salvador,Honduras,1,Géographie
Quel est le plus grand archipel de la Méditerranée?,Grèce,Italie,Espagne,Croatie,1,Géographie
Quelle est la plus grande ville de Russie?,Moscou,Saint-Pétersbourg,Novossibirsk,Iekaterinbourg,1,Géographie
Dans quel pays se trouve la ville de Berlin?,Allemagne,France,Royaume-Uni,Italie,1,Géographie
Quel mathématicien a formulé le célèbre théorème de Pythagore?,Pythagore,Euclide,Aristote,Archimède,2,Maths
Quel mathématicien est connu pour avoir développé le calcul infinitésimal et la théorie des limites?,Isaac Newton,Leonhard Euler,Blaise Pascal,Carl Friedrich Gauss,3,Maths
Quel mathématicien a découvert le nombre d'or et ses propriétés mathématiques?,Leonardo Fibonacci,Euclide,Pierre de Fermat,René Descartes,2,Maths
Quelle mathématicienne est considérée comme la première programmeuse de l'histoire et a écrit le premier algorithme destiné à être exécuté par une machine?,Ada Lovelace,Emmy Noether,Sophie Germain,Maryam Mirzakhani,3,Maths
Quel mathématicien grec est connu pour avoir posé les bases de la géométrie et a donné son nom à de nombreux théorèmes?,Euclide,Archimède,Pythagore,Aristote,2,Maths
Quel mathématicien français a formulé le théorème fondamental de l'arithmétique, démontrant que tout nombre entier peut être décomposé en facteurs premiers de manière unique?,Étienne Bézout,Pierre-Simon Laplace,Pierre de Fermat,Claude Shannon,2,Maths
Quel mathématicien allemand a développé la théorie des ensembles et a introduit le concept de nombres transfinitude?,Georg Cantor,Felix Klein,Kurt Gödel,Gottfried Leibniz,3,Maths
Quel mathématicien indien est connu pour avoir inventé le système de numération décimal positionnel et a formulé le théorème qui porte son nom?,Aryabhata,Ramanujan,Brahmagupta,Bhaskara II,2,Maths
Quel mathématicien français est considéré comme le fondateur de la géométrie analytique et a introduit les coordonnées cartésiennes?,René Descartes,Blaise Pascal,Joseph Fourier,Gaspard Monge,2,Maths
Quel mathématicien russe a formulé les fameuses équations de Maxwell qui décrivent les phénomènes électromagnétiques?,James Clerk Maxwell,Albert Einstein,Isaac Newton,Carl Friedrich Gauss,3,Maths
Quel mathématicien britannique est connu pour avoir formulé les lois de la gravitation universelle et a développé le calcul différentiel et intégral?,Isaac Newton,Leonhard Euler,Carl Friedrich Gauss,Gottfried Leibniz,3,Maths
Quel mathématicien français est connu pour avoir développé la théorie des nombres et a formulé le dernier théorème de Fermat?,Pierre de Fermat,Gabriel Lamé,Joseph-Louis Lagrange,Adrien-Marie Legendre,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des groupes et a formulé le théorème de Lagrange?,Carl Friedrich Gauss,Emmy Noether,Kurt Gödel,Gottfried Leibniz,3,Maths
Quel mathématicien français est connu pour avoir introduit le concept de fonctions et a développé le calcul intégral?,Gaspard de Prony,Joseph Fourier,Pierre-Simon Laplace,Gaspard Monge,2,Maths
Quel mathématicien français est connu pour avoir développé la théorie des probabilités et a formulé le fameux théorème qui porte son nom?,Pierre-Simon Laplace,Blaise Pascal,Pierre de Fermat,Jean-Baptiste Fourier,2,Maths
Quel mathématicien italien est connu pour avoir développé la méthode des moindres carrés et a formulé le principe qui porte son nom?,Giuseppe Peano,Leonardo Fibonacci,Carl Friedrich Gauss,Giovanni Ceva,3,Maths
Quel mathématicien français est connu pour avoir introduit le concept de limite et a formulé le théorème de la limite centrale?,Siméon-Denis Poisson,Joseph Fourier,Adrien-Marie Legendre,Augustin-Louis Cauchy,3,Maths
Quel mathématicien allemand est connu pour avoir formulé les célèbres équations différentielles qui portent son nom?,Karl Weierstrass,Bernhard Riemann,Gottfried Leibniz,Carl Friedrich Gauss,3,Maths
Quelle mathématicienne et philosophe grecque est connue pour sa contribution à l'école pythagoricienne et pour avoir découvert le théorème qui porte son nom?,Hypatie d'Alexandrie,Aspasia de Milet,Théano de Crotone,Theodora de Byzance,2,Maths
Quel mathématicien français est connu pour avoir formulé la loi des grands nombres et a développé la théorie des probabilités?,Blaise Pascal,Pierre-Simon Laplace,Pierre de Fermat,Siméon-Denis Poisson,2,Maths
Quel mathématicien allemand est connu pour avoir formulé les célèbres équations de la physique quantique qui portent son nom?,Max Planck,Albert Einstein,Werner Heisenberg,Erwin Schrödinger,3,Maths
Quel mathématicien grec est considéré comme le père de la géométrie et a donné son nom à de nombreux théorèmes?,Euclide,Archimède,Pythagore,Aristote,2,Maths
Quel mathématicien français est connu pour avoir développé la théorie des fonctions elliptiques et a formulé le dernier théorème de Fermat?,Adrien-Marie Legendre,Pierre de Fermat,Gabriel Lamé,Joseph-Louis Lagrange,3,Maths
Quelle mathématicienne américaine est connue pour sa contribution à la théorie des jeux et à l'économie mathématique?,Emmy Noether,Grace Hopper,Ada Lovelace,John von Neumann,3,Maths
Quel mathématicien allemand est connu pour avoir développé la géométrie non euclidienne et a formulé le théorème qui porte son nom?,Felix Klein,Georg Cantor,Kurt Gödel,Bernhard Riemann,3,Maths
Quel mathématicien indien est connu pour avoir formulé les célèbres identités mathématiques et a développé la théorie des nombres?,Aryabhata,Ramanujan,Brahmagupta,Bhaskara II,2,Maths
Quel mathématicien français est connu pour avoir formulé le théorème des résidus et a développé la théorie des fonctions analytiques?,Joseph-Louis Lagrange,Pierre-Simon Laplace,Camille Jordan,Joseph Fourier,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des nombres et a formulé le célèbre théorème qui porte son nom?,Carl Friedrich Gauss,Gottfried Leibniz,Kurt Gödel,David Hilbert,3,Maths
Quel mathématicien français est connu pour avoir introduit le concept de série et a formulé le célèbre théorème qui porte son nom?,Évariste Galois,Blaise Pascal,Joseph Fourier,Gabriel Lamé,3,Maths
Quel mathématicien allemand est connu pour avoir formulé le principe de l'incomplétude et a développé la logique mathématique?,Kurt Gödel,David Hilbert,Bernhard Riemann,Carl Friedrich Gauss,3,Maths
Quel mathématicien britannique est connu pour avoir développé le concept de la fonction logarithme et a formulé le théorème qui porte son nom?,John Napier,Isaac Newton,John Wallis,Leonhard Euler,3,Maths
Quel mathématicien français est connu pour avoir développé la théorie des nombres et a formulé le dernier théorème de Fermat?,Pierre de Fermat,Gabriel Lamé,Joseph-Louis Lagrange,Adrien-Marie Legendre,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des groupes et a formulé le théorème qui porte son nom?,Carl Friedrich Gauss,Emmy Noether,Kurt Gödel,Gottfried Leibniz,3,Maths
Quel mathématicien français est connu pour avoir introduit le concept de fonctions et a développé le calcul intégral?,Gaspard de Prony,Joseph Fourier,Pierre-Simon Laplace,Gaspard Monge,2,Maths
Quel mathématicien français est connu pour avoir développé la théorie des probabilités et a formulé le fameux théorème qui porte son nom?,Pierre-Simon Laplace,Blaise Pascal,Pierre de Fermat,Jean-Baptiste Fourier,2,Maths
Quel mathématicien italien est connu pour avoir développé la méthode des moindres carrés et a formulé le principe qui porte son nom?,Giuseppe Peano,Leonardo Fibonacci,Carl Friedrich Gauss,Giovanni Ceva,3,Maths
Quel mathématicien français est connu pour avoir introduit le concept de limite et a formulé le théorème de la limite centrale?,Siméon-Denis Poisson,Joseph Fourier,Adrien-Marie Legendre,Augustin-Louis Cauchy,3,Maths
Quel mathématicien allemand est connu pour avoir formulé les célèbres équations différentielles qui portent son nom?,Karl Weierstrass,Bernhard Riemann,Gottfried Leibniz,Carl Friedrich Gauss,3,Maths
Quelle mathématicienne et philosophe grecque est connue pour sa contribution à l'école pythagoricienne et pour avoir découvert le théorème qui porte son nom?,Hypatie d'Alexandrie,Aspasia de Milet,Théano de Crotone,Theodora de Byzance,2,Maths
Quel mathématicien français est connu pour avoir formulé la loi des grands nombres et a développé la théorie des probabilités?,Blaise Pascal,Pierre-Simon Laplace,Pierre de Fermat,Siméon-Denis Poisson,2,Maths
Quel mathématicien allemand est connu pour avoir formulé les célèbres équations de la physique quantique qui portent son nom?,Max Planck,Albert Einstein,Werner Heisenberg,Erwin Schrödinger,3,Maths
Quel mathématicien grec est considéré comme le père de la géométrie et a donné son nom à de nombreux théorèmes?,Euclide,Archimède,Pythagore,Aristote,2,Maths
Quel mathématicien français est connu pour avoir développé la théorie des fonctions elliptiques et a formulé le dernier théorème de Fermat?,Adrien-Marie Legendre,Pierre de Fermat,Gabriel Lamé,Joseph-Louis Lagrange,3,Maths
Quelle mathématicienne américaine est connue pour sa contribution à la théorie des jeux et à l'économie mathématique?,Emmy Noether,Grace Hopper,Ada Lovelace,John von Neumann,3,Maths
Quel mathématicien allemand est connu pour avoir développé la géométrie non euclidienne et a formulé le théorème qui porte son nom?,Felix Klein,Georg Cantor,Kurt Gödel,Bernhard Riemann,3,Maths
Quel mathématicien indien est connu pour avoir formulé les célèbres identités mathématiques et a développé la théorie des nombres?,Aryabhata,Ramanujan,Brahmagupta,Bhaskara II,2,Maths
Quel mathématicien français est connu pour avoir formulé le théorème des résidus et a développé la théorie des fonctions analytiques?,Joseph-Louis Lagrange,Pierre-Simon Laplace,Camille Jordan,Joseph Fourier,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des nombres et a formulé le célèbre théorème qui porte son nom?,Carl Friedrich Gauss,Gottfried Leibniz,Kurt Gödel,David Hilbert,3,Maths
Quel mathématicien français est connu pour avoir développé la théorie des fonctions elliptiques et a formulé le dernier théorème de Fermat?,Adrien-Marie Legendre,Pierre de Fermat,Gabriel Lamé,Joseph-Louis Lagrange,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des groupes et a formulé le théorème qui porte son nom?,Carl Friedrich Gauss,Emmy Noether,Kurt Gödel,Gottfried Leibniz,3,Maths
